f0,f1,f2,f3,f4,f5,f6,f7,f8,f9,f10,f11,f12,f13,f14,f15,f16,f17,f18,f19,f20,f21,f22,f23,f24,f25,f26,f27,f28,f29,f30,f31,f32,f33,f34,f35,f36,f37,f38,f39,f40,f41,f42,f43,f44,f45,f46,f47,f48,f49,f50,f51,f52,f53,f54,f55,f56,f57,f58,f59,f60,f61,f62,f63,f64,f65,f66,f67,f68,f69,f70,f71,f72,f73,f74,f75,f76,f77,f78,f79,f80,f81,f82,f83,f84,f85,f86,f87,f88,f89,f90,f91,f92,f93,f94,f95,f96,f97,f98,f99,f100,f101,f102,f103,f104,f105,f106,f107,f108,f109,f110,f111,f112,f113,f114,f115,f116,f117,f118,f119,f120,f121,f122,f123,f124,f125,f126,f127,label
11892.9338,4.288321,2.691151,3.682675,4.186417,-1.942429,-2.527446,-3.815389,12635.1631,3.948662,3.353478,4.940886,5.482301,-2.187075,-2.881856,-4.017213,16099.3554,2.884287,3.932986,5.28218,6.224481,-2.648414,-3.720734,-6.004477,18176.8174,3.056273,4.416837,5.941722,6.873092,-2.820103,-3.937805,-6.427197,2833.0871,2.294938,0.863552,1.556983,2.025128,-0.554498,-0.833865,-1.399867,3078.6033,2.385206,0.923381,1.608692,2.172701,-0.615587,-0.893885,-1.594381,16627.2104,3.134676,4.945388,7.199151,8.072604,-2.818256,-4.167812,-6.647314,19080.334,3.254505,5.627518,8.355643,9.867208,-3.143132,-4.808518,-7.464176,11475.6626,5.154868,2.534932,3.374316,4.344182,-1.630012,-2.111044,-3.499062,13175.1753,4.69973,2.395953,2.99485,3.578291,-1.792557,-2.288699,-4.140825,9619.8018,2.324975,2.653013,3.674451,4.710066,-2.056725,-2.901492,-4.933565,11938.1386,2.686189,3.23319,4.350638,5.609204,-2.107729,-3.023532,-4.982391,5507.7834,3.29386,1.564737,2.655653,3.734984,-1.049207,-1.536399,-2.670635,6753.148,3.610347,1.833766,3.012789,4.184804,-1.288848,-1.809022,-3.022948,11857.167,2.524695,3.936316,5.785349,7.145405,-2.525933,-3.907393,-6.752208,10738.2568,2.619836,3.585515,5.220725,6.265773,-2.200865,-3.377122,-5.206214,0
134.4209,1.009,0.58464,1.6681,7.5632,-0.44196,-1.1017,-7.5851,373.5371,1.0145,1.3537,3.3327,19.7049,-0.86146,-2.254,-15.6525,502.9514,1.1427,0.55477,1.673,5.1782,-0.20502,-0.64167,-5.0476,499.4868,1.136,0.5765,1.6732,4.6463,-0.21774,-0.66182,-4.5689,233.6946,1.1123,0.39407,1.374,4.4898,-0.12066,-0.48239,-3.3417,186.5284,1.1039,0.31694,1.1106,4.4078,-0.10518,-0.47154,-4.1908,689.1523,1.1527,0.96322,2.4436,8.0439,-0.29067,-0.74383,-5.5394,714.9224,1.156,1.0954,3.0519,6.0615,-0.29652,-0.7984,-4.5443,899.3379,1.042,1.1461,3.1259,17.0774,-0.73032,-2.1431,-14.2792,376.0997,1.0207,0.80747,2.2276,13.0452,-0.57154,-1.4991,-13.3264,569.6873,1.1497,0.5655,1.6928,5.9551,-0.2357,-0.83339,-6.5463,444.7507,1.1326,0.51468,1.3827,5.3182,-0.19245,-0.66466,-5.9038,207.1345,1.0978,0.42415,1.6327,5.5119,-0.13458,-0.71484,-5.6116,164.5957,1.0796,0.3335,1.2277,5.0749,-0.13472,-0.61836,-5.5692,771.4321,1.1634,1.0412,3.0483,8.9375,-0.29736,-0.81057,-5.8587,659.1094,1.153,0.90273,2.5502,6.2164,-0.2737,-0.83146,-5.6972,1
3861.2554,1.626403,1.182974,1.885582,4.624473,-0.840777,-1.323434,-4.263575,7037.1538,2.351534,2.378986,3.727144,6.296386,-1.425492,-2.106183,-6.909451,17238.8117,7.129256,5.977524,9.225486,13.075866,-3.146171,-4.810849,-11.443683,19352.0793,7.483625,6.708042,10.492583,13.452898,-3.474184,-5.293575,-12.922204,5726.7974,4.716659,2.180262,4.152433,6.405546,-1.531667,-2.709532,-6.166886,5020.8788,4.882884,1.848672,3.339386,5.662376,-1.306657,-2.259735,-4.456707,15625.4111,6.15468,6.879965,13.248469,16.554641,-3.550357,-6.18422,-10.612024,17663.0061,6.532207,7.637441,14.636213,18.145171,-3.978265,-6.839486,-13.711723,553.8457,1.073034,0.441712,1.085013,5.103089,-0.635483,-1.14349,-5.760924,568.9389,1.081074,0.367688,0.896609,4.763278,-0.521798,-1.135014,-5.056879,12551.4116,5.058797,4.68968,7.571605,10.851248,-2.403492,-3.791198,-10.51384,13190.1184,5.769193,4.641626,7.222799,11.051373,-2.398845,-3.754844,-10.244162,6240.9561,5.467451,2.316745,4.329028,8.290683,-1.737284,-3.088316,-7.380627,6907.6268,5.890571,2.428376,4.415967,7.433073,-1.965316,-3.460166,-7.882822,12191.6241,4.507621,5.790881,11.64749,14.638247,-3.076607,-5.569281,-13.680556,10835.6553,4.618007,5.10739,10.046966,14.74144,-2.723536,-5.041588,-10.73982,0
3840.0318,2.097235,1.430836,2.362246,4.094963,-0.387991,-0.892723,-5.542538,5146.2353,2.196147,2.405656,4.052226,6.035643,-0.418642,-0.953758,-4.906627,380.1704,1.117287,0.838034,2.345898,4.342798,-0.068229,-0.309698,-2.580478,386.8389,1.11511,0.861266,2.404217,4.382751,-0.072295,-0.373265,-3.025361,385.2206,1.253027,0.549887,1.824186,3.428238,-0.05096,-0.344618,-2.46456,328.3434,1.244616,0.483901,1.574325,3.027057,-0.043957,-0.26023,-2.49694,914.6368,1.291103,1.472969,4.127406,5.898669,-0.084304,-0.360715,-3.389084,933.9212,1.282231,1.549732,4.371193,6.802344,-0.103128,-0.402176,-2.773618,5920.3164,1.953252,2.301436,3.713546,8.218166,-0.39185,-1.069752,-6.838207,4851.187,1.804166,1.805884,2.868805,6.155867,-0.272906,-0.77751,-5.614354,458.0323,1.121278,0.875465,2.099803,4.965345,-0.068867,-0.40442,-3.353784,243.5383,1.070349,0.767436,2.155677,5.000883,-0.063414,-0.329584,-3.145253,465.8694,1.326984,0.608553,1.979264,5.210723,-0.055534,-0.378979,-3.5762,459.7599,1.334157,0.581525,1.876021,4.632355,-0.058396,-0.353236,-3.278681,905.7088,1.243283,1.578017,4.38282,7.096269,-0.082458,-0.409482,-3.113743,899.915,1.284531,1.493227,4.338769,7.548978,-0.079158,-0.376909,-2.837623,1
11911.2026,2.803128,2.63839,3.277839,3.744509,-1.596117,-2.164894,-3.435946,11896.435,3.113339,2.911314,3.841284,4.525549,-1.636373,-2.208868,-3.87665,14954.0625,3.20994,4.156187,5.474097,6.695359,-1.958894,-2.739703,-4.679709,16848.897,3.43595,4.685098,6.16733,7.224939,-2.125411,-2.996417,-5.518199,4453.3171,2.686598,1.412429,2.239932,2.840112,-0.834424,-1.280237,-2.170109,4630.1885,2.773801,1.443325,2.258788,2.834336,-0.872843,-1.291061,-2.132898,14033.6665,3.084471,4.612275,6.484693,7.19925,-2.00968,-2.949974,-4.944218,16188.9619,3.317349,5.243662,7.425636,8.264962,-2.239177,-3.404245,-5.620683,7338.8208,2.630178,1.660386,2.143795,3.044011,-0.939509,-1.275597,-2.752656,7827.7046,2.423957,1.58919,1.959908,2.773997,-0.946835,-1.26578,-2.822927,9700.9014,2.420122,2.802825,3.780969,4.789611,-1.585248,-2.220214,-3.95157,11180.4014,2.88202,2.993557,3.935262,5.229063,-1.536795,-2.193676,-4.595333,5778.7539,3.067975,1.762617,2.726535,3.541075,-1.079923,-1.646662,-2.731022,6692.0078,3.282604,1.977432,2.974401,3.833357,-1.217291,-1.76018,-3.190355,10862.2241,2.521017,3.540153,5.017781,6.395981,-1.854888,-2.869778,-5.209871,9827.0468,2.547038,3.209856,4.578431,5.374252,-1.647671,-2.482509,-4.331916,0
11298.2856,3.567661,2.523311,3.790771,7.718841,-1.686689,-2.462354,-8.777673,40450.8965,5.748708,10.913584,16.205707,23.129056,-7.924275,-11.392992,-33.089701,10494.6035,3.618487,3.417915,6.235413,10.966221,-2.439006,-3.941486,-11.825123,10604.7934,3.479638,3.419247,6.388333,10.169134,-2.420749,-3.948331,-11.912649,2667.5306,2.614913,1.025768,2.626718,5.407465,-0.626808,-1.24244,-4.598706,2329.3343,2.42694,0.89442,2.462639,5.27543,-0.541993,-1.112585,-4.53133,13749.0127,3.87002,4.896547,9.859675,13.875687,-3.377949,-5.664059,-14.846991,14296.6758,3.816213,5.20254,10.813583,14.556089,-3.577235,-6.053063,-15.567071,35184.5986,4.98316,7.630686,10.114068,15.552491,-5.477504,-7.774547,-23.364871,24264.0742,4.270786,4.816553,6.396581,10.724704,-3.398525,-4.825604,-14.977011,13416.8921,3.817832,3.908042,6.159753,8.608948,-2.859092,-4.189446,-9.099716,10535.0577,3.566392,3.146968,5.156422,7.664113,-2.320789,-3.404987,-8.139554,3595.2777,2.790709,1.324368,3.615071,6.059063,-0.799033,-1.410519,-3.494585,3620.7512,2.758399,1.334466,3.344689,5.614092,-0.791983,-1.320816,-3.42856,16912.3155,4.188513,5.414239,9.589584,13.609646,-3.959452,-6.287785,-13.522014,15065.9399,4.079017,4.915955,8.688555,11.313302,-3.486144,-5.497788,-10.671887,1
9460.79,2.668843,2.503624,3.980941,6.311272,-1.220318,-1.875622,-5.649276,9977.3726,3.067925,2.967365,4.809673,6.813879,-1.397618,-2.043521,-6.319188,16764.1714,3.343216,5.363712,7.905873,11.045197,-2.506402,-3.903319,-11.466001,18618.4194,3.46102,5.947664,8.590151,12.945719,-2.676931,-4.115626,-10.315282,3067.0283,2.633559,1.231847,2.770951,4.686089,-0.603018,-0.996839,-2.7753,3259.7749,2.716243,1.311201,2.988383,4.884401,-0.633023,-1.057518,-3.297313,14781.2813,3.142643,5.792292,9.470838,12.935346,-2.555935,-4.048638,-9.754342,16900.2813,3.246259,6.502112,10.667565,14.113471,-2.903594,-4.395639,-12.314983,7263.9785,2.466932,1.687043,2.418545,3.953266,-0.829789,-1.254011,-4.265381,8080.9624,2.425347,1.694102,2.291267,3.914935,-0.838797,-1.244038,-4.088236,8968.7339,2.642126,2.92062,4.272072,6.338617,-1.803253,-2.558495,-5.405922,10228.7407,2.583412,3.217894,4.562459,7.656466,-1.90983,-2.796509,-6.536282,5794.7798,3.423232,2.162822,4.462051,6.038678,-1.120279,-1.581266,-3.629707,6818.4761,3.832347,2.356204,4.495719,6.140252,-1.282014,-1.809946,-3.788114,8653.6367,2.471175,3.255178,5.57921,8.246629,-2.001744,-2.994127,-5.719168,7729.0103,2.50269,2.928364,5.153305,6.879598,-1.767412,-2.708081,-5.096995,0
-82.1562,0.994693,0.590588,1.497661,6.382819,-0.445927,-1.115806,-7.972308,29.7851,1.001139,1.454006,3.569902,12.832658,-0.812417,-2.048184,-16.999037,505.1269,1.156982,0.530923,1.424822,3.912199,-0.181166,-0.561785,-4.617961,547.6787,1.16355,0.557037,1.526847,3.830257,-0.187613,-0.537701,-3.43073,225.2937,1.111378,0.369825,1.176553,3.813819,-0.11161,-0.482897,-3.324808,181.8069,1.105343,0.316512,1.178487,3.236724,-0.091039,-0.363862,-3.64857,719.0359,1.176802,0.996888,2.599947,4.914342,-0.259275,-0.600897,-4.862278,748.0664,1.174265,1.045855,2.903854,4.88736,-0.285562,-0.663134,-4.855682,870.7148,1.039315,1.30776,3.255789,11.665923,-0.697723,-1.623299,-14.040611,298.5058,1.015663,0.868674,2.17726,11.093784,-0.554595,-1.41573,-11.514171,571.0169,1.164566,0.546076,1.452041,4.782431,-0.20427,-0.582855,-4.834968,461.2854,1.153024,0.489229,1.45469,4.339015,-0.182847,-0.711692,-4.827713,219.1149,1.108437,0.386722,1.350257,4.322136,-0.132849,-0.495869,-4.31133,211.404,1.112364,0.358912,1.295721,4.035834,-0.118771,-0.583392,-4.197338,780.1084,1.178436,0.983093,2.717535,6.271558,-0.282011,-0.747143,-5.657442,644.6689,1.164815,0.948314,2.689949,5.830056,-0.253466,-0.743319,-6.130285,1
11583.1165,4.35992,2.393041,3.358086,5.877952,-1.566278,-2.346666,-8.97202,45323.2959,7.848043,12.034842,17.786633,25.821824,-8.733361,-12.903228,-34.359073,11495.4448,3.653181,3.692857,6.927134,11.083444,-2.743903,-4.47048,-12.727533,11611.6983,3.50361,3.683371,6.705484,9.543408,-2.726086,-4.18137,-12.471003,2963.5873,2.741958,1.130512,2.958071,5.408466,-0.704201,-1.344103,-4.886704,2581.1501,2.558447,0.986076,2.643651,5.390705,-0.608658,-1.152637,-4.40001,14723.5141,3.913224,5.225758,10.739929,15.972901,-3.762631,-6.355181,-16.877134,15741.8013,3.87629,5.512102,11.574445,14.762642,-4.013853,-6.572228,-18.435057,37079.1431,5.874277,8.364429,10.927616,15.715211,-5.785353,-8.30263,-26.008145,25851.958,4.970084,5.352977,6.969228,10.305097,-3.585741,-5.14257,-14.057096,14615.0835,3.82629,4.174595,6.650355,9.714106,-3.226743,-4.616573,-9.901276,11445.1035,3.552194,3.369549,5.547579,8.041247,-2.622859,-3.851226,-8.546664,3942.57,2.901994,1.423469,3.732942,6.555435,-0.875186,-1.485508,-3.679406,3912.4785,2.868625,1.437548,3.7367,5.772354,-0.864819,-1.442774,-3.36031,18557.8369,4.216251,5.729507,10.198529,14.097022,-4.456758,-6.946449,-15.107116,16211.939,4.130781,5.258085,9.408001,12.358885,-3.889042,-6.086553,-13.167391,1
2965.6528,1.50176,0.730199,1.416444,8.157413,-0.391923,-0.909602,-7.861672,5060.6528,2.022806,1.352353,2.354181,6.917029,-0.757497,-1.455049,-7.539788,9364.1217,6.056002,2.196902,3.159839,8.079224,-1.345225,-2.427719,-10.660638,10491.8039,6.083015,2.431462,3.423835,8.270928,-1.524059,-2.490133,-8.314942,2658.3259,3.231912,0.881043,1.672139,5.463008,-0.59554,-1.311745,-5.570025,2367.2396,3.409141,0.762129,1.553928,5.620919,-0.519288,-1.084937,-4.720253,8939.0813,5.225088,2.640309,4.068694,8.714362,-1.518253,-2.546042,-7.617586,9820.3193,5.338138,2.827193,4.323025,8.586812,-1.682718,-2.96913,-9.895274,-502.7353,0.935273,0.090101,0.912798,8.590999,-0.17579,-0.822824,-6.462868,-69.4746,0.990181,0.112007,1.138339,9.140863,-0.154194,-0.689529,-5.259648,7179.6071,4.560971,1.915529,3.088747,10.392799,-1.032254,-1.966299,-9.562974,7586.9624,5.166216,1.778008,2.621989,7.46978,-1.05066,-1.963092,-8.600856,2733.7179,3.531565,0.921725,2.045809,8.81702,-0.621027,-1.383295,-7.072926,2891.7793,3.82895,0.948509,1.913889,7.630145,-0.662382,-1.414381,-7.76097,6775.2129,3.832632,2.299151,3.864655,9.30435,-1.183724,-2.219064,-9.086508,6087.293,3.961708,2.001938,3.484646,9.189319,-1.058183,-2.084341,-7.497386,0
33900.0293,3.038243,8.709618,12.856511,24.18281,-7.270242,-10.765609,-38.702018,26090.6982,2.640698,6.724372,10.491868,20.259484,-5.844641,-9.303788,-28.599669,10142.4561,3.002565,2.959564,4.990967,11.025341,-2.410908,-3.888647,-11.85662,10124.2837,2.918662,2.972676,5.119748,10.18172,-2.380964,-3.945187,-11.879811,2123.385,2.025665,0.78546,2.222726,4.198653,-0.56823,-1.212977,-5.021932,1880.4915,1.901207,0.708455,1.973916,4.115841,-0.50047,-1.021734,-5.333532,12871.0053,3.083146,4.266519,7.926161,14.000046,-3.289967,-5.429269,-16.873744,13305.8965,3.050083,4.545549,8.6135,12.843687,-3.529318,-6.070534,-17.838265,28256.6767,2.727534,6.518977,9.174087,18.031086,-5.114658,-7.23606,-22.925538,19568.4727,2.427493,4.130791,5.784348,10.869736,-3.362473,-4.949838,-14.782481,11781.668,3.076479,3.277189,4.976018,7.974826,-2.643542,-3.876727,-8.727045,9386.436,2.982701,2.63107,4.05679,6.277758,-2.110596,-3.122425,-7.261819,3086.6253,2.065557,1.121268,3.07378,5.520314,-0.807645,-1.360828,-3.540096,3180.2314,2.076349,1.12704,2.831227,5.039153,-0.788435,-1.296611,-3.183368,14513.0234,3.206122,4.573225,7.822017,11.169114,-3.608278,-5.518426,-10.848139,13083.2798,3.148142,4.17235,7.100116,9.944288,-3.167943,-4.789947,-9.84719,1
56504.2022,10.526053,15.379608,22.013289,23.29821,-10.898368,-14.638006,-22.174758,57365.2036,9.34578,16.829181,25.981088,27.935505,-11.142026,-14.852116,-22.083857,15678.3804,4.588905,4.878496,8.141886,8.877719,-3.240362,-4.489341,-6.279051,15575.4917,4.419091,4.860144,8.274934,9.022271,-3.202729,-4.441253,-6.205066,4087.4258,2.601274,1.611293,4.393883,5.477533,-0.890098,-1.375947,-2.222799,3811.3701,2.501869,1.509258,4.083086,5.169987,-0.811855,-1.254352,-2.053463,21655.9922,5.094312,7.405834,13.386428,14.565673,-4.840068,-7.126999,-8.524689,22733.5361,5.051354,7.886563,14.870643,16.121932,-5.208284,-7.858907,-10.556374,46472.4356,7.541982,12.144546,16.677578,18.589255,-8.351327,-10.76094,-17.724363,39892.7924,6.450402,9.404273,12.362449,14.005475,-6.728881,-8.734435,-15.817628,18114.5869,4.928113,5.315079,8.174406,9.28116,-3.63641,-5.027882,-7.848687,14058.4781,4.79216,4.129068,6.491104,7.710201,-2.83946,-3.94812,-6.097473,4744.0857,2.728741,1.849629,5.31041,6.859855,-1.006484,-1.638663,-2.875144,5031.3486,2.778743,1.94262,5.138395,6.559915,-1.030993,-1.607445,-2.938093,24176.7446,5.60658,7.794894,13.273598,14.327231,-5.410107,-8.055424,-11.765565,21711.2427,5.48725,7.162992,12.167583,13.111253,-4.798679,-7.189437,-10.777497,1
3271.5635,1.654169,0.834226,1.237415,4.450947,-0.708584,-1.003741,-2.773603,6221.4174,2.352259,1.698087,2.43813,4.793437,-1.443468,-1.851158,-4.262643,14441.7904,8.622893,4.606794,6.741722,8.649933,-2.390467,-3.536761,-6.606764,16142.0356,8.982919,5.085456,7.375134,10.229117,-2.616388,-3.817064,-7.934392,4730.6745,5.109914,1.695726,3.142418,5.443871,-1.092214,-1.849072,-3.681879,4123.7989,4.978716,1.462116,2.669856,5.176185,-0.947636,-1.578594,-3.710216,13537.2016,6.861736,5.440494,9.552249,12.865424,-2.568386,-4.188285,-7.466744,14977.7071,7.175931,5.857514,10.092565,13.482972,-2.863457,-4.826321,-8.946096,1405.4961,1.211211,0.526001,0.969682,4.569478,-0.381385,-0.711534,-3.705325,2682.3506,1.531938,0.74833,1.169831,4.759779,-0.355421,-0.681241,-3.679625,11002.0999,6.434048,3.892195,5.915968,8.474382,-1.892648,-2.893921,-6.707163,11345.8585,6.682249,3.678216,5.388288,8.485656,-1.875181,-2.936154,-7.059316,5027.4357,5.842224,1.768809,3.307984,5.95314,-1.198903,-2.115408,-5.020232,5406.6288,6.354337,1.860924,3.379623,6.04451,-1.307737,-2.203732,-4.858222,10722.6955,5.112293,4.792079,8.572968,12.876019,-2.226047,-3.965191,-7.166328,9622.7712,5.024843,4.233814,7.527524,11.678425,-1.99486,-3.550568,-7.057453,0
39542.1255,8.767626,10.410803,15.538233,16.645675,-7.036556,-9.285916,-13.920129,41306.545,8.09689,11.939137,19.224093,20.495247,-7.496756,-9.876593,-15.592383,11684.184,3.729693,3.634426,6.174375,6.9234,-2.200671,-2.927892,-4.314166,11642.8516,3.611376,3.669222,6.403024,7.214034,-2.199243,-2.933097,-4.199485,3106.8658,2.235824,1.291105,3.707753,4.699926,-0.645253,-0.992124,-2.157241,2979.1465,2.178562,1.212991,3.375098,4.341397,-0.60131,-0.884484,-1.675569,16007.6079,4.12446,5.487843,10.393853,11.529589,-3.255091,-4.539705,-5.975453,16790.1811,4.109714,5.903242,11.939047,13.024162,-3.519021,-5.14519,-7.626441,32398.6885,6.144679,8.155789,11.330705,12.585765,-5.380391,-6.951341,-13.779073,27827.9165,5.366176,6.324931,8.488967,9.71288,-4.25902,-5.48671,-9.172844,13172.6162,3.901931,3.849747,6.067351,7.000801,-2.413507,-3.203196,-5.219505,10130.9605,3.817578,3.002886,4.816637,5.713158,-1.866091,-2.48356,-4.03112,3732.8506,2.368806,1.52303,4.645524,6.150813,-0.75473,-1.226781,-2.503237,4016.9893,2.415173,1.584409,4.355632,5.567372,-0.771952,-1.180792,-2.566666,17249.9067,4.419586,5.597678,10.217284,11.297133,-3.507463,-5.059602,-7.870825,15671.1489,4.353847,5.151128,9.188069,10.267944,-3.127836,-4.392939,-6.954323,1
8098.69,2.216287,1.736103,2.502397,6.55132,-0.895217,-1.527391,-7.821556,6494.5825,2.079429,1.489606,2.24542,7.30623,-1.021127,-1.688991,-8.833328,12114.6473,4.322396,2.518497,3.378553,9.368276,-1.269254,-2.46473,-11.192123,13025.2361,4.358341,2.718867,3.611237,8.931801,-1.30876,-2.434143,-11.376141,3283.0421,2.675372,0.979404,1.737511,4.577079,-0.546629,-1.128912,-5.08221,2978.1289,2.846021,0.839372,1.468212,4.201389,-0.490782,-0.975515,-4.827491,12189.6326,3.99159,2.882337,3.915208,8.699036,-1.514796,-2.765796,-10.213244,13604.6987,4.16314,3.124108,4.327917,10.41253,-1.634786,-3.102747,-11.511307,3403.3891,1.445856,0.734441,1.204176,4.617634,-0.457102,-0.844456,-4.434906,4029.77,1.628,0.805079,1.218993,4.230617,-0.420908,-0.793153,-4.094074,8160.5235,2.689232,1.668206,2.155615,6.121252,-1.092123,-1.805793,-5.49443,7859.0083,2.869935,1.525439,1.990924,5.353635,-0.936319,-1.510404,-5.359592,3606.7092,3.030827,0.985801,1.565709,4.234638,-0.572541,-0.928777,-3.02176,4103.7811,3.291758,1.087885,1.656863,3.717196,-0.648745,-1.063444,-3.30041,9065.6675,2.760649,2.176431,2.889842,6.739248,-1.388133,-2.197136,-6.555571,7804.6186,2.831564,1.841186,2.415564,5.310672,-1.18247,-1.864305,-5.211433,0
8505.1348,1.453788,1.938184,2.387341,3.250791,-2.673204,-3.822558,-4.777866,9258.3828,1.626956,2.364036,3.273647,4.206849,-3.030235,-4.290715,-4.83866,15181.9239,4.142432,4.562408,6.2235,6.829769,-1.917235,-2.61365,-3.519589,18229.9746,5.116705,5.408032,7.345592,8.169518,-2.158323,-2.960955,-6.049876,5837.5513,6.013298,1.257622,1.77819,2.066541,-1.417951,-1.953575,-2.901077,6783.3311,6.250086,1.463821,2.098459,2.48022,-1.698976,-2.396266,-2.82119,12227.0908,3.973886,4.167072,6.158811,6.707213,-1.791765,-2.708939,-5.451634,14026.4829,4.349155,4.725451,7.021651,7.625989,-2.054179,-3.376106,-3.85915,12258.2226,1.735902,3.069797,4.284928,5.244283,-3.379854,-4.718196,-5.695167,10060.1445,1.527645,2.491347,3.249872,4.083693,-3.22182,-4.50596,-5.32999,19307.9205,5.322324,5.920989,8.308951,8.748092,-2.321059,-3.146274,-3.926907,19599.7852,8.228262,5.229841,6.849336,7.26695,-2.386355,-3.099365,-4.030605,6088.9703,5.099212,1.419682,2.155943,2.537215,-1.60136,-2.471699,-3.028676,6426.4674,5.080911,1.539753,2.344099,2.733024,-1.629496,-2.473588,-3.120485,17051.0974,5.243218,5.857342,8.982916,9.570699,-2.437315,-3.91793,-6.127965,14789.8228,5.52807,5.00386,7.697879,8.111612,-2.045078,-3.224686,-3.856617,0
1119.0791,1.316293,0.210389,0.517223,4.312187,-0.172564,-0.453839,-2.807655,1361.7134,1.401963,0.284562,0.691033,4.356177,-0.270917,-0.576868,-3.792871,1921.6215,2.255771,0.451074,0.787336,3.644809,-0.198643,-0.455901,-3.031276,2201.9692,2.307802,0.499115,0.864102,3.908462,-0.227231,-0.530312,-3.693571,1117.6056,2.073561,0.255684,0.580882,3.217719,-0.145012,-0.394339,-2.457431,969.9648,2.025313,0.230387,0.517952,2.949347,-0.128691,-0.443453,-3.280307,2633.8033,2.384994,0.566258,0.934166,3.838731,-0.292755,-0.607443,-3.396738,2821.6575,2.442492,0.591044,0.966712,4.238139,-0.314587,-0.673216,-4.104899,938.7515,1.202985,0.2036,0.631497,4.912615,-0.204472,-0.535551,-4.766222,1211.4158,1.330658,0.263522,0.672318,4.791197,-0.207215,-0.584924,-3.994904,1539.3642,1.941991,0.420299,0.846911,4.450227,-0.14525,-0.487327,-3.894156,1395.75,1.885711,0.364035,0.741445,3.940054,-0.139518,-0.516415,-3.769054,1131.1574,2.195457,0.259558,0.64403,4.014559,-0.157201,-0.443621,-4.122495,1151.0346,2.240976,0.262272,0.616749,4.030684,-0.159127,-0.513524,-3.396094,2423.0186,2.178351,0.516413,0.918849,4.60305,-0.22245,-0.655299,-3.743958,2180.8427,2.148055,0.46722,0.874686,3.891363,-0.212559,-0.549763,-3.69143,0
63032.9263,10.835826,17.498635,25.213382,26.750834,-12.387674,-16.53567,-29.129027,63258.9868,9.460604,18.844658,29.019478,31.129848,-12.560607,-16.764203,-31.073051,18090.0835,5.252921,5.477107,9.034722,9.882358,-3.837682,-5.33561,-7.985374,17927.0572,5.02639,5.452937,9.131743,10.066094,-3.768492,-5.248891,-7.420247,4556.9992,2.798765,1.760965,4.691946,5.949105,-1.002565,-1.560814,-2.502672,4278.0813,2.702737,1.646066,4.352889,5.388278,-0.917559,-1.384241,-2.249365,24954.9238,5.787571,8.349085,14.693981,15.983627,-5.724135,-8.405842,-10.951727,26209.0303,5.729637,8.912804,16.300791,18.045498,-6.160118,-9.340754,-12.750798,51728.0293,7.847053,13.923629,19.410719,21.209886,-9.498488,-12.416969,-24.39617,44441.9775,6.696991,10.791883,14.402623,17.393588,-7.722235,-9.905247,-20.095173,20874.5083,5.629475,6.036689,9.190967,10.228344,-4.328301,-5.961346,-10.26395,16372.4417,5.491573,4.712301,7.246432,8.089471,-3.418614,-4.679766,-7.003043,5310.0954,2.944913,2.026144,5.690935,7.443823,-1.146052,-1.879757,-3.066294,5608.4241,2.997488,2.105694,5.476401,6.729566,-1.160327,-1.781324,-3.242172,27955.5801,6.367121,8.941469,14.826831,16.450291,-6.475683,-9.742933,-13.717955,25150.3989,6.239467,8.172782,13.554156,14.779678,-5.721371,-8.568263,-13.015433,1
